variant_id,rsid,old_class,new_class,total_publications,citations_causing_change,change_significance,pubs_before_change,pubs_after_change,recent_publication_surge,mean_impact_factor,max_impact_factor,high_impact_count,unique_journals
252872,80357424,Conflicting interpretations,Likely benign,25,2,1.5,25,0,1,12.9,102.0,4,16
252874,879255484,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.228571428571428,102.0,1,4
252875,876658341,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,21.214285714285715,102.0,2,5
252876,879255485,Conflicting interpretations,Likely pathogenic,12,3,0.5,11,1,0,23.90833333333333,102.0,5,11
252877,879255486,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
252880,768327850,Conflicting interpretations,Uncertain significance,8,1,0.5,3,5,1,16.65,102.0,1,6
252883,879255491,Conflicting interpretations,Likely pathogenic,12,3,0.5,12,0,0,20.441666666666666,102.0,3,10
252886,879255492,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,20.827272727272728,102.0,2,9
252887,879255493,Conflicting interpretations,Likely benign,5,1,1.5,2,3,0,21.78,83.4,1,5
252889,879255495,Conflicting interpretations,Uncertain significance,11,4,0.5,11,0,1,16.136363636363637,102.0,3,10
252891,80357436,Conflicting interpretations,Likely benign,17,2,1.5,17,0,1,17.029411764705884,102.0,6,13
252893,879255498,Conflicting interpretations,Likely benign,13,2,1.5,13,0,1,13.353846153846153,102.0,2,10
254074,,Conflicting interpretations,Likely pathogenic,1,1,0.5,0,1,0,4.0,4.0,0,1
254388,886037985,Conflicting interpretations,Pathogenic,7,3,1.5,4,3,0,19.37142857142857,102.0,1,6
254416,886038002,Conflicting interpretations,Pathogenic,6,3,1.5,5,1,0,21.633333333333336,102.0,1,5
254422,886038007,Conflicting interpretations,Pathogenic,8,3,1.5,6,2,0,18.5,102.0,1,7
254445,397507222,Conflicting interpretations,Likely pathogenic,6,3,0.5,6,0,0,4.6499999999999995,7.9,0,4
254639,886038196,Conflicting interpretations,Pathogenic,5,4,1.5,5,0,0,19.580000000000002,83.4,1,5
254641,397509222,Conflicting interpretations,Likely pathogenic,15,2,0.5,13,2,0,18.78666666666667,102.0,3,11
254642,886038197,Conflicting interpretations,Likely benign,19,4,1.5,17,2,0,17.3,102.0,6,15
254643,80357107,Conflicting interpretations,Uncertain significance,39,2,0.5,12,27,1,12.515384615384615,102.0,7,29
2565335,2552155255,Conflicting interpretations,Likely pathogenic,1,1,0.5,1,0,0,4.0,4.0,0,1
2565337,80357268,Conflicting interpretations,Uncertain significance,36,8,0.5,36,0,0,13.288888888888888,102.0,8,27
2576274,397509171,Conflicting interpretations,Uncertain significance,6,2,0.5,6,0,0,20.5,102.0,1,5
264789,184237074,Conflicting interpretations,Benign,3,1,2.5,3,0,0,7.366666666666667,14.1,1,3
264856,59541324,Uncertain significance,Likely benign,3,0,1.0,2,1,0,4.666666666666667,6.0,0,2
265049,766381694,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.514285714285712,102.0,1,5
265050,886039313,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,16.9,102.0,1,5
265052,886039314,Conflicting interpretations,Likely benign,8,1,1.5,6,2,0,25.875,102.0,2,7
266262,397508967,Conflicting interpretations,Pathogenic,34,2,1.5,17,17,2,10.52941176470588,32.3,15,29
266311,886040079,Conflicting interpretations,Likely pathogenic,3,2,0.5,2,1,0,5.966666666666666,8.0,0,3
266466,1555584118,Conflicting interpretations,Likely pathogenic,2,1,0.5,1,1,0,3.0,4.0,0,2
266502,886040254,Conflicting interpretations,Uncertain significance,10,4,0.5,10,0,0,15.569999999999999,102.0,3,9
266556,397509291,Conflicting interpretations,Likely pathogenic,3,1,0.5,2,1,0,36.0,102.0,1,3
266558,397509291,Conflicting interpretations,Likely pathogenic,11,9,0.5,11,0,0,20.363636363636363,102.0,4,8
267219,886040864,Conflicting interpretations,Pathogenic,26,12,1.5,22,4,2,18.223076923076924,102.0,10,21
267221,886040864,Conflicting interpretations,Likely pathogenic,30,18,0.5,26,4,3,18.180000000000003,102.0,13,24
2674457,2552186265,Conflicting interpretations,Likely pathogenic,1,1,0.5,1,0,0,4.0,4.0,0,1
267511,886040902,Conflicting interpretations,Likely pathogenic,3,1,0.5,3,0,0,29.8,83.4,1,3
267514,886040903,Conflicting interpretations,Uncertain significance,3,2,0.5,3,0,0,3.3333333333333335,4.0,0,2
267517,587782173,Conflicting interpretations,Uncertain significance,17,7,0.5,15,2,0,14.088235294117647,83.4,5,14
267548,886040910,Conflicting interpretations,Uncertain significance,8,7,0.5,8,0,0,10.0625,32.3,1,6
267553,80358044,Conflicting interpretations,Likely pathogenic,31,7,0.5,31,0,1,6.135483870967742,15.2,2,21
267560,80358008,Conflicting interpretations,Likely pathogenic,11,2,0.5,11,0,0,15.036363636363637,102.0,2,9
267562,397509211,Conflicting interpretations,Likely pathogenic,17,7,0.5,14,3,0,15.488235294117647,83.4,4,13
267568,397509214,Conflicting interpretations,Likely pathogenic,9,2,0.5,8,1,2,14.022222222222222,83.4,1,9
267575,886040913,Conflicting interpretations,Likely pathogenic,6,5,0.5,5,1,0,8.483333333333333,24.9,1,6
267600,80358126,Conflicting interpretations,Pathogenic,11,4,1.5,10,1,0,14.727272727272727,83.4,3,9
267606,398122699,Conflicting interpretations,Likely pathogenic,8,3,0.5,4,4,1,15.125,83.4,1,8
267609,886040920,Conflicting interpretations,Likely pathogenic,5,2,0.5,4,1,0,5.839999999999999,8.2,0,5
267611,886040922,Conflicting interpretations,Uncertain significance,4,2,0.5,2,2,0,4.225,8.9,0,4
267615,1555592870,Conflicting interpretations,Likely pathogenic,3,2,0.5,3,0,0,4.633333333333334,7.9,0,3
2680207,2153831497,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,4.0,4.0,0,1
2680221,2552183224,Conflicting interpretations,Likely pathogenic,1,1,0.5,1,0,0,4.0,4.0,0,1
2680225,2552182764,Conflicting interpretations,Pathogenic,3,3,1.5,3,0,0,5.3,7.9,0,2
2680233,2551938740,Conflicting interpretations,Likely pathogenic,1,1,0.5,1,0,0,4.0,4.0,0,1
2681809,2154309544,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,5.95,7.9,0,2
2683808,200358748,Conflicting interpretations,Likely benign,4,1,1.5,4,0,0,6.0,7.4,0,3
2683809,1323835354,Conflicting interpretations,Uncertain significance,7,2,0.5,5,2,0,19.857142857142858,102.0,1,6
2690553,2552181197,Conflicting interpretations,Pathogenic,3,3,1.5,3,0,0,5.3,7.9,0,2
2691994,2154146336,Conflicting interpretations,Likely pathogenic,3,3,0.5,3,0,0,5.6000000000000005,8.8,0,2
2697490,2154350832,Conflicting interpretations,Uncertain significance,1,1,0.5,1,0,0,4.0,4.0,0,1
2751478,80357658,Conflicting interpretations,Likely pathogenic,9,3,0.5,9,0,0,18.544444444444444,102.0,2,7
2756473,2154493819,Conflicting interpretations,Uncertain significance,1,1,0.5,1,0,0,4.0,4.0,0,1
2774854,1131692098,Conflicting interpretations,Likely benign,2,1,1.5,2,0,0,53.0,102.0,1,2
279705,886041144,Conflicting interpretations,Likely benign,8,3,1.5,8,0,0,17.0,102.0,1,6
2831114,1057523606,Conflicting interpretations,Likely benign,6,1,1.5,6,0,0,23.96666666666667,102.0,2,6
2873365,2549467189,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
2915514,786203786,Conflicting interpretations,Uncertain significance,5,1,0.5,5,0,0,4.32,7.6,0,3
3009099,2552111076,Conflicting interpretations,Uncertain significance,1,1,0.5,1,0,0,4.0,4.0,0,1
3018206,1131692086,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,4.0,4.0,0,1
3018361,2549575262,Conflicting interpretations,Uncertain significance,1,1,0.5,1,0,0,4.0,4.0,0,1
3072100,2552233164,Conflicting interpretations,Uncertain significance,15,15,0.5,15,0,0,8.293333333333333,21.9,3,11
323414,138782023,Conflicting interpretations,Benign,6,3,2.5,4,2,0,8.116666666666665,14.1,1,6
323420,886052974,Conflicting interpretations,Likely benign,2,1,1.5,2,0,0,3.0,4.0,0,2
323421,886052975,Conflicting interpretations,Uncertain significance,7,3,0.5,7,0,0,30.585714285714285,102.0,2,6
323423,143160357,Conflicting interpretations,Benign,6,1,2.5,5,1,1,6.3500000000000005,15.2,1,6
3239389,2552108187,Conflicting interpretations,Uncertain significance,1,1,0.5,1,0,0,7.9,7.9,0,1
3256349,,Conflicting interpretations,Likely benign,2,2,1.5,2,0,0,14.45,24.9,1,2
3481886,,Conflicting interpretations,Likely pathogenic,3,3,0.5,3,0,0,6.766666666666667,8.8,0,3
371817,758780152,Conflicting interpretations,Likely pathogenic,12,7,0.5,10,2,0,5.008333333333333,7.4,0,7
371824,273900723,Conflicting interpretations,Likely benign,5,3,1.5,5,0,1,6.12,8.8,0,4
371864,397509258,Conflicting interpretations,Pathogenic,5,2,1.5,5,0,0,42.38,102.0,3,5
371936,1057517590,Conflicting interpretations,Pathogenic,5,2,1.5,2,3,0,8.419999999999998,15.7,2,5
371981,730881468,Conflicting interpretations,Pathogenic,14,2,1.5,13,1,1,13.221428571428572,102.0,3,10
372068,1057517637,Conflicting interpretations,Pathogenic,16,13,1.5,16,0,1,11.28125,53.8,6,14
373826,1057518639,Conflicting interpretations,Pathogenic,16,3,1.5,6,10,0,17.34375,102.0,3,13
37386,80357569,Conflicting interpretations,Unknown,63,2,0.5,6,56,0,10.103174603174603,102.0,10,41
37388,80356961,Conflicting interpretations,Likely benign,17,4,1.5,17,0,0,14.31764705882353,102.0,4,14
37392,80357498,Conflicting interpretations,Pathogenic,61,2,1.5,18,43,1,10.2,102.0,9,37
37393,80357498,Conflicting interpretations,Likely pathogenic,67,8,0.5,54,13,4,9.928358208955224,102.0,10,39
37398,397507184,Conflicting interpretations,Benign,19,3,2.5,19,0,0,13.173684210526316,102.0,5,14
37399,80357253,Conflicting interpretations,Likely benign,28,7,1.5,20,8,2,14.432142857142855,102.0,10,19
37403,397507185,Conflicting interpretations,Likely benign,1,1,1.5,1,0,0,7.5,7.5,0,1
37404,80358158,Conflicting interpretations,Pathogenic,26,6,1.5,9,17,0,5.938461538461539,10.2,1,18
37405,397507186,Conflicting interpretations,Likely benign,2,1,1.5,2,0,0,3.0,4.0,0,2
37410,80356964,Conflicting interpretations,Likely benign,15,2,1.5,5,10,0,20.939999999999998,107.5,4,11
37411,397507187,Conflicting interpretations,Benign,18,5,2.5,18,0,0,11.588888888888889,102.0,3,10
37414,369588942,Conflicting interpretations,Uncertain significance,11,2,0.5,10,1,0,12.727272727272727,102.0,1,7
37416,rs28897676,Likely benign,Benign,45,1,1.0,44,1,0,10.508888888888889,102.0,11,34
37417,80357888,Conflicting interpretations,Unknown,44,2,0.5,8,36,1,7.779545454545455,44.3,6,28
37419,397507188,Conflicting interpretations,Likely benign,8,1,1.5,7,1,0,19.675,102.0,3,6
37420,41286294,Conflicting interpretations,Benign,29,9,2.5,20,8,2,12.417241379310344,102.0,8,21
37421,80357084,Conflicting interpretations,Likely pathogenic,90,35,0.5,79,11,1,12.114444444444445,102.0,25,47
37422,397507189,Conflicting interpretations,Likely benign,11,2,1.5,11,0,0,21.92727272727273,102.0,3,9
37423,56012641,Conflicting interpretations,Likely benign,74,17,1.5,39,35,2,8.75,102.0,11,49
37424,397507190,Conflicting interpretations,Likely benign,4,1,1.5,4,0,0,29.4,102.0,1,3
37426,80356898,Conflicting interpretations,Unknown,138,4,0.5,120,16,7,7.689855072463767,102.0,13,64
37427,397507191,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,20.875,102.0,3,6
37429,80357236,Conflicting interpretations,Likely benign,10,6,1.5,10,0,0,9.45,25.5,3,8
37430,80358329,Conflicting interpretations,Likely benign,14,6,1.5,8,6,0,7.1000000000000005,16.9,1,11
37433,80357005,Conflicting interpretations,Likely benign,19,4,1.5,19,0,0,12.868421052631579,102.0,5,13
37440,80356994,Conflicting interpretations,Likely benign,23,2,1.5,7,16,0,14.791304347826086,102.0,6,16
37441,80357250,Conflicting interpretations,Likely benign,24,3,1.5,17,7,1,14.095833333333331,102.0,7,16
37442,80356895,Conflicting interpretations,Likely benign,18,3,1.5,18,0,0,12.416666666666666,102.0,3,12
37443,28897680,Conflicting interpretations,Benign,20,3,2.5,20,0,1,11.22,102.0,3,14
37447,80357182,Conflicting interpretations,Likely benign,26,10,1.5,25,1,0,18.388461538461538,134.4,9,18
37449,80358061,Conflicting interpretations,Pathogenic,34,1,1.5,0,34,0,8.470588235294118,53.8,4,24
37454,4986845,Conflicting interpretations,Benign,39,14,2.5,30,9,1,12.128205128205128,102.0,13,24
37455,397507196,Conflicting interpretations,Likely benign,19,8,1.5,16,3,0,10.557894736842105,102.0,1,11
37460,397507198,Conflicting interpretations,Likely benign,14,2,1.5,14,0,0,13.492857142857144,102.0,3,11
37461,80357194,Conflicting interpretations,Likely benign,12,2,1.5,12,0,0,15.258333333333333,102.0,3,8
37463,397507199,Conflicting interpretations,Uncertain significance,10,2,0.5,10,0,0,15.84,102.0,2,7
37464,55914168,Conflicting interpretations,Benign,22,9,2.5,15,7,2,13.368181818181814,102.0,6,17
37468,397507201,Conflicting interpretations,Likely benign,12,2,1.5,10,2,1,13.841666666666667,102.0,2,7
37470,80357108,Conflicting interpretations,Likely benign,24,10,1.5,14,10,1,13.058333333333332,102.0,5,16
37472,80357970,Conflicting interpretations,Pathogenic,47,1,1.5,9,38,0,14.461702127659573,102.0,14,27
37473,28897683,Conflicting interpretations,Likely benign,53,15,1.5,19,34,1,11.735849056603772,102.0,16,34
37478,80357251,Conflicting interpretations,Pathogenic,29,1,1.5,8,21,2,9.37586206896552,102.0,3,19
37479,80356874,Conflicting interpretations,Likely benign,22,9,1.5,19,3,1,14.613636363636362,102.0,8,17
37481,80357596,Conflicting interpretations,Likely pathogenic,35,16,0.5,18,17,1,16.057142857142857,134.4,8,26
37482,397507202,Conflicting interpretations,Likely benign,9,3,1.5,9,0,0,31.099999999999998,134.4,3,6
37483,80357717,Conflicting interpretations,Pathogenic,6,1,1.5,3,3,0,4.7,7.0,0,5
37484,80357035,Conflicting interpretations,Pathogenic,15,4,1.5,10,5,0,12.433333333333334,102.0,1,8
37485,397507203,Conflicting interpretations,Likely benign,8,2,1.5,8,0,0,16.725,102.0,1,6
37486,80357127,Conflicting interpretations,Likely benign,33,14,1.5,27,6,1,10.593939393939394,102.0,5,22
37490,80356941,Conflicting interpretations,Likely benign,18,5,1.5,18,0,2,19.861111111111107,134.4,5,14
37493,80357115,Conflicting interpretations,Pathogenic,45,2,1.5,26,19,4,9.877777777777778,102.0,10,31
37494,397507206,Conflicting interpretations,Likely benign,19,1,1.5,7,12,1,11.642105263157895,102.0,3,13
374941,1057519249,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,18.77142857142857,102.0,1,5
37499,80358113,Conflicting interpretations,Likely benign,11,7,1.5,9,2,0,13.700000000000001,83.4,2,9
37500,80358011,Conflicting interpretations,Likely pathogenic,17,7,0.5,17,0,0,7.376470588235294,15.2,3,12
37501,80358051,Conflicting interpretations,Likely pathogenic,13,11,0.5,13,0,0,10.276923076923076,32.3,4,10
37505,80357190,Conflicting interpretations,Benign,21,10,2.5,20,1,0,11.785714285714286,102.0,4,11
37506,80357049,Conflicting interpretations,Benign,22,3,2.5,22,0,0,18.799999999999997,107.5,8,16
37507,80357459,Conflicting interpretations,Likely benign,30,6,1.5,9,21,0,12.566666666666665,102.0,9,23
37510,80357271,Conflicting interpretations,Likely benign,17,2,1.5,8,9,1,17.56470588235294,102.0,6,14
37513,397507211,Conflicting interpretations,Likely benign,10,3,1.5,10,0,0,15.719999999999999,102.0,2,7
37515,397507212,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,23.849999999999998,102.0,2,5
37516,80357635,Conflicting interpretations,Likely pathogenic,56,9,0.5,20,36,3,8.133928571428571,102.0,5,31
37517,397507213,Conflicting interpretations,Likely benign,11,2,1.5,11,0,1,14.80909090909091,102.0,2,8
37522,41293449,Conflicting interpretations,Likely benign,22,13,1.5,22,0,0,12.259090909090908,102.0,6,16
37523,80357701,Conflicting interpretations,Pathogenic,44,9,1.5,11,33,1,6.1840909090909095,17.9,2,30
37525,80357334,Conflicting interpretations,Likely benign,10,4,1.5,10,0,0,8.290000000000001,25.5,2,7
37527,80356919,Conflicting interpretations,Likely benign,12,3,1.5,12,0,0,16.483333333333334,102.0,2,9
37531,80357509,Conflicting interpretations,Pathogenic,16,2,1.5,5,11,0,6.35,17.2,2,13
37533,80357980,Conflicting interpretations,Likely pathogenic,11,5,0.5,10,1,0,6.481818181818183,17.2,2,9
37537,80356876,Conflicting interpretations,Benign,25,8,2.5,18,7,1,17.28,107.5,7,17
37541,41293451,Conflicting interpretations,Likely benign,22,11,1.5,21,1,1,11.97272727272727,102.0,5,13
37543,28897688,Conflicting interpretations,Likely benign,35,7,1.5,17,18,0,13.074285714285715,102.0,12,23
375447,80357401,Conflicting interpretations,Benign,32,4,2.5,27,5,1,15.212500000000002,102.0,8,24
375448,1057519495,Conflicting interpretations,Likely benign,12,3,1.5,12,0,1,26.666666666666668,102.0,4,10
375449,1057519496,Conflicting interpretations,Uncertain significance,11,3,0.5,11,0,0,24.2,102.0,4,8
37548,397507219,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,15.566666666666666,102.0,1,6
37549,80357280,Conflicting interpretations,Likely benign,34,4,1.5,25,9,3,11.326470588235294,102.0,8,22
37555,397507223,Conflicting interpretations,Likely benign,9,2,1.5,9,0,0,14.844444444444443,102.0,1,5
37557,80357357,Conflicting interpretations,Likely benign,30,15,1.5,27,3,1,17.9,134.4,10,22
37561,80357407,Conflicting interpretations,Likely benign,36,18,1.5,33,3,0,8.863888888888887,25.5,7,26
37562,397507225,Conflicting interpretations,Likely benign,7,2,1.5,7,0,0,20.214285714285715,102.0,2,5
37563,80357456,Conflicting interpretations,Likely benign,10,2,1.5,10,0,0,14.6,102.0,1,7
37564,374192364,Conflicting interpretations,Likely benign,6,2,1.5,6,0,0,4.266666666666667,7.6,0,3
37565,80358178,Conflicting interpretations,Likely pathogenic,33,14,0.5,31,2,1,8.993939393939392,64.9,4,26
37566,80358015,Conflicting interpretations,Likely benign,20,5,1.5,11,9,0,8.705000000000002,64.9,3,15
37568,80357804,Conflicting interpretations,Likely pathogenic,8,5,0.5,7,1,0,5.725,7.9,0,5
37571,80356986,Conflicting interpretations,Likely benign,14,6,1.5,14,0,0,14.157142857142858,102.0,3,8
37573,397507226,Conflicting interpretations,Uncertain significance,20,9,0.5,20,0,0,14.51,102.0,9,13
37575,80357353,Conflicting interpretations,Likely benign,21,7,1.5,9,12,2,11.023809523809522,102.0,4,16
37580,80356991,Conflicting interpretations,Likely benign,81,3,1.5,28,53,3,13.303703703703702,107.5,22,45
37581,80356991,Conflicting interpretations,Pathogenic,80,1,1.5,18,62,2,13.377499999999998,107.5,22,44
37582,397507228,Conflicting interpretations,Likely benign,21,5,1.5,19,2,0,26.038095238095234,134.4,6,16
37583,80356827,Conflicting interpretations,Likely benign,14,1,1.5,14,0,1,35.92142857142857,102.0,10,11
37585,80358143,Conflicting interpretations,Pathogenic,15,9,1.5,14,1,0,15.23333333333333,53.8,4,10
37594,397507233,Conflicting interpretations,Benign,30,7,2.5,21,9,3,11.233333333333336,102.0,7,23
37596,80358063,Conflicting interpretations,Likely pathogenic,23,7,0.5,21,2,0,6.852173913043478,17.7,2,15
37597,80357389,Conflicting interpretations,Likely pathogenic,95,7,0.5,23,72,2,8.37157894736842,107.5,9,45
37599,397507234,Conflicting interpretations,Uncertain significance,6,2,0.5,4,2,0,4.133333333333333,7.7,0,5
37600,28897674,Conflicting interpretations,Likely benign,31,2,1.5,7,24,0,12.103225806451613,102.0,8,18
37601,397507235,Conflicting interpretations,Uncertain significance,8,2,0.5,8,0,0,16.9375,102.0,1,5
37604,80356988,Conflicting interpretations,Pathogenic,34,1,1.5,14,20,2,9.83235294117647,102.0,4,19
37605,80356988,Conflicting interpretations,Likely pathogenic,35,2,0.5,28,7,0,9.665714285714285,102.0,4,19
37606,80358005,Conflicting interpretations,Benign,5,2,2.5,4,1,0,7.8199999999999985,17.2,1,4
37607,80357433,Conflicting interpretations,Pathogenic,51,1,1.5,11,40,4,8.42549019607843,102.0,6,26
37608,80357887,Conflicting interpretations,Pathogenic,34,5,1.5,26,8,1,6.882352941176471,25.5,5,23
